MMDD MAX MIN AVG DEP HDD CDD  WTR  SNW DPTH AVGW MW DIR MIN PSBL S-S WX    SPD DR2
1109  39  18  29 -13  36   0 0.00  0.0    0  7.1 16 190   M    M   5        21 180
1110  47  33  40  -2  25   0 0.00  0.0    0  8.2 16 170   M    M   9        21 190
1111  43  30  37  -4  28   0    T  0.0    0  6.3 15  20   M    M  10        20  10
1112  33  19  26 -15  39   0 0.16  0.6    0 12.3 23 310   M    M   7 146    32 280
1113  26  14  20 -21  45   0 0.00  0.0    1 10.1 20 290   M    M   3        28 300
1114  37  20  29 -11  36   0 0.00  0.0    1  8.2 18 170   M    M  10        27 170
1115  50  32  41   1  24   0 0.00  0.0    0 10.7 22 250   M    M   7        28 250
1116  38  20  29 -11  36   0 0.00  0.0    0  9.6 21 360   M    M   1        27 360
1117  38  17  28 -11  37   0 0.00  0.0    0  4.0 12  10   M    M   4        15  10
1118  41  32  37  -2  28   0 0.08    T    0  5.6 12  10   M    M  10 18     14  10
1119  38  34  36  -3  29   0 0.99  1.5    1  2.6 10  60   M    M  10 148    13  60
1120  37  34  36  -2  29   0 0.04    T    1  4.9  8  50   M    M  10 1      10 350
1121  47  26  37  -1  28   0 0.02  0.0    0  2.8 12 180   M    M   5 1      16 180
1122  48  33  41   3  24   0 0.06  0.0    0 16.4 32 290   M    M   9        41 290
1123  45  29  37   0  28   0 0.00  0.0    0  5.0 16 300   M    M   5        20 300
1124  41  34  38   1  27   0 0.87  0.2    0 10.0 23 290   M    M  10 1      31 260
1125  50  36  43   7  22   0 0.00  0.0    0  4.4 13 300   M    M   9        17 310
1126  58  34  46  10  19   0 0.00  0.0    0  5.2 16 180   M    M   5        22 170
1127  57  31  44   8  21   0 0.11  0.0    0  4.8 35 290   M    M   9 138    47 290
1128  47  33  40   5  25   0    T  0.0    0 14.0 31 280   M    M   9 1      39 270
1129  37  26  32  -3  33   0 0.00  0.0    0 11.6 20 280   M    M   8        26 280
1130  33  19  26  -8  39   0 0.00  0.0    0  7.2 12  20   M    M   3        15  20
1201  28  17  23 -11  42   0 1.29 13.3    0  5.2 12  10   M    M   8 12     16 360
1202  33  27  30  -4  35   0 0.60  6.8   13 10.3 20  10   M    M  10 1      25  20
1203  32  22  27  -6  38   0 0.20  2.5   18 10.1 22 290   M    M   7 12     32 300
1204  36  19  28  -5  37   0 0.01  0.1   15  6.5 12 160   M    M  10        16 160
1205  38  28  33   1  32   0    T    T   14 11.7 32 290   M    M   8        43 300
1206  34  26  30  -2  35   0 0.11  1.8   11  5.9 20 310   M    M   9 18     29 310
1207  31   9  20 -12  45   0    T    T   12  5.6 21 310   M    M   4        27 320
1208  37   1  19 -12  46   0 0.00  0.0   11  9.4 23 170   M    M   5 1      34 170
1209  47  37  42  11  23   0 0.15  0.0    9 10.0 22 180   M    M  10 12     30 180
1210  52  35  44  14  21   0 0.03    T    3 12.7 23 310   M    M  10 18     33 290
1211  35  26  31   1  34   0    T    T    T 10.0 28 300   M    M   6        36 300
1212  31  17  24  -6  41   0    T    T    T  5.8 16 290   M    M   5        22 280
1213  40  30  35   6  30   0 0.04    T    T  6.3 18 160   M    M  10 1      26 160
1214  46  35  41  12  24   0 0.41  0.0    0  5.0 22 260   M    M  10 12     30 270
1215  44  28  36   7  29   0    T    T    0 18.8 36 270   M    M   8        47 290
1216  34  25  30   2  35   0 0.00  0.0    0  4.5 16 320   M    M   8        22 340
1217  30  26  28   0  37   0 0.28  2.8    1  3.6  9  10   M    M  10 148    11  10
1218  36  14  25  -3  40   0    T  0.2    3 11.1 30 280   M    M   5 9      40 290
1219  18   6  12 -15  53   0 0.00  0.0    1 14.4 26 290   M    M   3        36 290
1220  21   6  14 -13  51   0 0.00  0.0    1  5.6 12 330   M    M   0        13 360
1221  24   8  16 -10  49   0 0.00  0.0    1  1.6  9 180   M    M   7        12 170
1222  34  10  22  -4  43   0 0.00  0.0    1  2.1 12 180   M    M   4        15 180
1223  50  18  34   8  31   0 0.00  0.0    1  5.3 23 290   M    M   3        31 300
1224  42  25  34   8  31   0 0.00  0.0    T  5.7 14 310   M    M   4        17 320
1225  39  20  30   5  35   0 0.00  0.0    T  2.2 12 180   M    M   7        17 180
1226  41  27  34   9  31   0    T  0.0    T  2.8 15 170   M    M   9        26 190
1227  48  40  44  19  21   0 0.01  0.0    T 11.9 20 170   M    M   9        25 170
1228  44  27  36  12  29   0    T  0.0    T  8.7 21 280   M    M   8        28 300
1229  41  26  34  10  31   0 0.62  0.0    0  2.9 17 310   M    M   7 1      23 280
1230  39  34  37  13  28   0 0.77  0.3    0  2.0 10 110   M    M  10 14     13 110
1231  39  34  37  13  28   0 0.02  0.1    T  3.5 17 250   M    M  10 1      24 260
